[00:00.12] Hay
[17:17.52]  años
[17:17.94] ,
[17:17.95]  el
[17:18.41]  bor
[17:18.55] ax
[17:18.71]  se
[17:18.89]  va
[17:19.06]  lav
[17:19.32] ando
[17:19.66] .
[17:20.00]  Por
[17:20.22]  eso
[17:20.44]  en
[17:20.78]  constru
[17:21.12] cción
[17:21.57]  profesional
[17:22.40] ,
[17:22.55]  después
[17:23.15]  del
[17:23.38]  trat
[17:23.67] amiento
[17:24.20]  con
[17:24.42]  bor
[17:24.64] ato
[17:24.86] ,
[17:25.16]  se
[17:25.24]  pone
[17:25.49]  un
[17:25.61]  sell
[17:25.91] ador
[17:26.21]  encima
[17:26.66] .
[17:27.00]  Ace
[17:27.50] ite
[17:27.51]  de
[17:27.68]  lin
[17:27.92] aza
[17:28.17]  con
[17:28.42]  tre
[17:28.67] ment
[17:29.01] ina
[17:29.26]  es
[17:29.43]  la
[17:29.77]  op
[17:29.82] ción
[17:30.23]  más
[17:30.54]  simple
[17:31.05]  y
[17:31.13]  bar
[17:31.38] ata
[17:31.63] .
[17:32.68]  También
[17:33.18]  sir
[17:33.62] ve
[17:33.90]  barn
[17:34.50] iz
[17:34.79] ,
[17:35.41]  laz
[17:35.52] ur
[17:35.81]  o
[17:35.95]  pint
[17:36.69] ura
[17:36.98] ,
[17:37.27]  pero
[17:37.86]  esos
[17:38.45]  son
[17:38.89]  más
[17:39.48]  car
[17:39.92] os
[17:40.35]  y
[17:40.37]  se
[17:40.88]  qu
[17:40.93] ie
[17:41.23] br
[17:41.51] an
[17:41.80]  con
[17:42.48]  el
[17:42.53]  tiempo
[17:43.41] .
[17:44.00]  Ad
[17:44.07] ent
[17:44.18] ro
[17:44.24]  de
[17:44.31]  la
[17:44.38]  casa
[17:44.59] ,
[17:44.60]  en
[17:44.76]  mad
[17:44.86] era
[17:44.86]  que
[17:44.96]  no
[17:45.03]  se
[17:45.10]  mo
[17:45.17] ja
[17:45.24]  nunca
[17:45.44] ,
[17:45.55]  el
[17:45.56]  bor
[17:45.66] ax
[17:45.73]  dura
[17:45.87]  prá
[17:46.08] cticamente
[17:46.37]  para
[17:46.54]  siempre
[17:46.76] .
[17:47.00]  Mi
[17:47.20]  v
[17:47.30] iga
[17:47.38]  del
[17:48.04]  62
[17:48.48]  sigue
[17:48.98]  intact
[17:49.59] a
[17:49.66] .
[17:50.00]  Af
[17:50.24] u
[17:50.24] era
[17:50.64] ,
[17:50.64]  en
[17:50.96]  un
[17:51.06]  post
[17:51.29] e
[17:51.37]  de
[17:51.53]  quin
[17:51.86] cho
[17:52.10]  exp
[17:52.42] uesto
[17:52.76]  a
[17:52.84]  la
[17:53.01]  ll
[17:53.19] uv
[17:53.34] ia
[17:53.57] ,
[17:53.64]  vas
[17:53.89]  a
[17:53.97]  tener
[17:54.58]  que
[17:54.63]  rep
[17:54.88] as
[17:55.04] ar
[17:55.28]  el
[17:55.36]  trat
[17:55.69] amiento
[17:56.27]  cada
[17:56.61]  5
[17:56.85]  o
[17:56.93]  6
[17:57.18]  años
[17:57.59] .
[17:58.00]  Eso
[17:58.43]  es
[17:59.11]  todo
[17:59.32]  el
[17:59.61]  manten
[18:00.49] imiento
[18:01.52] .
[18:02.00]  Comp
[18:02.19] á
[18:02.28] ral
[18:02.42] o
[18:02.48]  con
[18:02.60]  una
[18:02.74]  fum
[18:02.87] ig
[18:02.97] ación
[18:03.26]  cada
[18:03.45]  6
[18:03.59]  meses
[18:03.85]  durante
[18:04.17]  el
[18:04.26]  resto
[18:04.50]  de
[18:04.59]  tu
[18:04.68]  vida
[18:05.00] .
[18:05.00]  Hay
[18:05.27]  algo
[18:05.94]  más
[18:05.99]  grande
[18:06.53]  det
[18:06.80] rás
[18:07.16]  de
[18:07.34]  todo
[18:07.70]  esto
[18:08.06]  y
[18:08.19]  se
[18:08.33]  los
[18:08.67]  quiero
[18:09.17]  decir
[18:09.59]  antes
[18:10.08]  de
[18:10.22]  terminar
[18:11.00] .
[18:11.00]  Las
[18:11.03]  cas
[18:11.69] as
[18:11.81]  en
[18:11.86]  este
[18:12.21]  país
[18:12.65]  se
[18:12.82]  constru
[18:13.44] yen
[18:13.70]  cada
[18:14.04]  vez
[18:14.31]  pe
[18:14.48] or
[18:14.67] .
[18:15.00]  Mad
[18:15.04] era
[18:15.74]  sin
[18:15.77]  tratar
[18:16.23]  que
[18:16.47]  viene
[18:16.89]  de
[18:17.05]  as
[18:17.21] er
[18:17.37] rad
[18:17.61] eros
[18:17.94]  que
[18:18.19]  no
[18:18.48]  saben
[18:18.76]  lo
[18:18.92]  que
[18:19.17]  cort
[18:19.50] an
[18:19.68] .
[18:20.00]  Est
[18:20.20] ruct
[18:20.70] uras
[18:20.72]  donde
[18:21.10]  lo
[18:21.18]  único
[18:21.58]  que
[18:21.78]  separ
[18:22.11] a
[18:22.21]  una
[18:22.37]  v
[18:22.43] iga
[18:22.63]  de
[18:22.76]  la
[18:22.89]  tierra
[18:23.29]  son
[18:23.49]  tres
[18:23.75]  cent
[18:24.01] í
[18:24.14] metros
[18:24.54]  de
[18:24.67]  cement
[18:25.07] o
[18:25.13]  mal
[18:25.35]  hecho
[18:25.69] .
[18:26.00]  Só
[18:26.23] tan
[18:26.51] os
[18:26.55]  sin
[18:27.09]  ventil
[18:27.47] ación
[18:28.00] .
[18:29.39]  Entre
[18:29.43]  tech
[18:29.77] os
[18:29.94]  sin
[18:30.20]  acceso
[18:30.72] .
[18:31.00]  Tod
[18:31.19] a
[18:31.25]  una
[18:31.70]  indust
[18:31.81] ria
[18:31.99]  que
[18:32.18]  v
[18:32.24] ende
[18:32.49]  cas
[18:32.68] as
[18:32.80]  con
[18:32.99]  problemas
[18:33.55]  estruct
[18:33.99] ural
[18:34.24] es
[18:34.44]  program
[18:34.80] ados
[18:35.05]  desde
[18:35.36]  el
[18:35.48]  día
[18:35.73]  1
[18:36.00] .
[18:36.00]  Y
[18:36.08]  atrás
[18:36.55]  de
[18:36.96]  esa
[18:37.11]  indust
[18:37.44] ria
[18:37.68] ,
[18:37.84]  una
[18:38.08]  segunda
[18:39.01]  indust
[18:39.12] ria
[18:39.36]  que
[18:39.60]  v
[18:39.68] ende
[18:40.00]  los
[18:40.24]  productos
[18:40.96]  para
[18:41.28]  ar
[18:41.44] reg
[18:41.68] lar
[18:41.92]  esos
[18:42.24]  problemas
[18:42.99] .
[18:43.00]  F
[18:43.06] um
[18:43.08] ig
[18:43.55] aciones
[18:43.86] ,
[18:44.00]  imper
[18:44.37] me
[18:44.51] abil
[18:44.80] iz
[18:44.94] aciones
[18:45.45] ,
[18:45.59]  pint
[18:46.17] uras
[18:46.25]  pl
[18:46.31] ást
[18:46.60] icas
[18:46.89]  que
[18:47.11]  tap
[18:47.33] an
[18:47.47]  el
[18:47.61]  mo
[18:47.75] ho
[18:47.89]  sin
[18:48.10]  sac
[18:48.34] arlo
[18:48.62] .
[18:49.00]  Es
[18:49.07]  un
[18:49.37]  sistema
[18:49.60]  que
[18:49.76]  se
[18:49.87]  aliment
[18:50.25] a
[18:50.30]  a
[18:50.35]  sí
[18:50.51]  mismo
[18:50.78] .
[18:51.00]  V
[18:51.07] os
[18:51.22]  pag
[18:51.68] ás
[18:51.91]  dos
[18:51.97]  veces
[18:52.30] .
[18:52.53]  Una
[18:52.76]  vez
[18:52.99]  por
[18:53.22]  el
[18:53.36]  problema
[18:53.99]  y
[18:54.06]  otra
[18:54.37]  vez
[18:54.61]  por
[18:54.83]  la
[18:54.98]  solu
[18:55.29] ción
[18:55.66] .
[18:56.00]  Y
[18:56.09]  la
[18:56.22]  solu
[18:56.52] ción
[18:56.59]  no
[18:57.28]  sol
[18:57.29] uc
[18:57.43] iona
[18:57.73] .
[18:58.00]  Te
[18:58.13]  mant
[18:58.39] iene
[18:58.64]  el
[18:58.98]  problema
[18:59.31]  control
[18:59.77] ado
[19:00.00]  el
[19:00.15]  tiempo
[19:00.61]  justo
[19:01.00]  para
[19:01.26]  que
[19:01.62]  vuel
[19:01.72] van
[19:01.91]  el
[19:02.04]  mes
[19:02.24]  que
[19:02.44]  viene
[19:02.77] .
[19:03.00]  La
[19:03.13]  gente
[19:03.49]  que
[19:03.70]  constru
[19:04.26] y
[19:04.28] ó
[19:04.40]  este
[19:04.68]  país
[19:05.03]  con
[19:05.24]  las
[19:05.45]  manos
[19:05.79]  sab
[19:06.07] ía
[19:06.22]  otras
[19:06.57]  cosas
[19:07.00] .
[19:07.00]  Sab
[19:07.18] ían
[19:07.87]  que
[19:07.93]  la
[19:08.11]  mad
[19:08.39] era
[19:08.67]  bien
[19:09.04]  trat
[19:09.41] ada
[19:09.69]  en
[19:09.87]  sec
[19:10.15] o
[19:10.30]  dura
[19:10.61]  150
[19:11.45]  años
[19:12.00] .
[19:12.00]  Sab
[19:12.27] ían
[19:12.33]  que
[19:13.09]  el
[19:13.18]  b
[19:13.22] ó
[19:13.36] ra
[19:13.54] x
[19:13.68]  mata
[19:14.00]  b
[19:14.09] ich
[19:14.36] os
[19:14.54]  y
[19:14.63]  no
[19:14.84]  mata
[19:15.18]  gente
[19:15.64] .
[19:16.00]  Sab
[19:16.21] ían
[19:16.71]  que
[19:16.80]  una
[19:16.92]  casa
[19:17.21]  que
[19:17.42]  resp
[19:17.73] ira
[19:17.92]  no
[19:18.06]  tiene
[19:18.42]  mo
[19:18.60] ho
[19:18.70] .
[19:19.00]  Sab
[19:19.26] ían
[19:19.87]  que
[19:19.87]  una
[19:20.21]  v
[19:20.32] iga
[19:20.47]  apoy
[19:20.88] ada
[19:21.08]  en
[19:21.25]  pied
[19:21.60] ra
[19:21.77] ,
[19:22.00]  no
[19:22.17]  en
[19:22.34]  cement
[19:22.87] o
[19:22.94] ,
[19:23.11]  no
[19:23.28]  en
[19:23.45]  tierra
[19:24.00] ,
[19:24.26]  dura
[19:25.19]  tres
[19:25.24]  gener
[19:25.79] aciones
[19:26.62] .
[19:27.00]  No
[19:27.11]  eran
[19:27.87]  ignor
[19:28.15] antes
[19:28.66] .
[19:28.99]  Er
[19:29.11] an
[19:29.12]  lo
[19:29.48]  contrario
[19:29.82] .
[19:30.00]  Sab
[19:30.23] ían
[19:30.52]  cosas
[19:31.08]  que
[19:31.14]  se
[19:31.29]  enseñ
[19:31.75] aban
[19:32.05]  de
[19:32.20]  padre
[19:32.58]  a
[19:32.65]  hijo
[19:32.95]  en
[19:33.10]  los
[19:33.33]  tall
[19:33.70] eres
[19:34.00] .
[19:34.00]  Y
[19:34.08]  que
[19:34.32]  cuando
[19:35.19]  empez
[19:35.21] ó
[19:35.35]  a
[19:35.42]  llegar
[19:35.89]  el
[19:36.05]  producto
[19:36.72]  industrial
[19:37.55]  bar
[19:37.71] ato
[19:38.00]  y
[19:38.13]  el
[19:38.22]  téc
[19:38.52] n
[19:38.65] ico
[19:38.82]  certific
[19:39.43] ado
[19:39.66]  car
[19:39.89] o
[19:40.00] .
[19:40.00]  Es
[19:40.14] as
[19:40.44]  cosas
[19:40.70]  se
[19:40.77]  dej
[19:40.98] aron
[19:41.26]  de
[19:41.41]  enseñ
[19:41.82] ar
[19:41.96]  porque
[19:42.38]  ya
[19:42.52]  nadie
[19:42.87]  las
[19:43.08]  necesit
[19:43.57] aba
[19:43.78]  sup
[19:43.99] uest
[19:44.27] amente
[19:44.69] .
[19:45.00]  Pero
[19:45.33]  las
[19:45.59]  necesit
[19:46.17] amos
[19:46.50] .
[19:46.76]  Las
[19:47.00]  estamos
[19:47.80]  necesit
[19:48.18] ando
[19:48.51]  ahora
[19:48.93]  más
[19:49.26]  que
[19:49.51]  nunca
[19:50.00]  porque
[19:50.42]  los
[19:50.69]  productos
[19:51.33]  industri
[19:51.86] ales
[19:52.12]  se
[19:52.26]  pon
[19:52.47] en
[19:52.61]  car
[19:52.82] os
[19:53.00] .
[19:53.00]  Los
[19:53.41]  téc
[19:53.50] nicos
[19:53.86]  certific
[19:54.44] ados
[19:54.73]  se
[19:54.87]  pon
[19:55.08] en
[19:55.22]  imp
[19:55.45] ag
[19:55.57] ables
[19:56.00] .
[19:56.00]  Y
[19:56.07]  la
[19:56.43]  casa
[19:56.53]  sigue
[19:56.92]  ahí
[19:57.23] ,
[19:57.38]  esperando
[19:58.08]  que
[19:58.31]  alguien
[19:58.85]  la
[19:59.00]  cu
[19:59.15] ide
[19:59.38]  bien
[19:59.69] .
[20:00.00]  Una
[20:00.26]  ca
[20:00.43] ja
[20:00.60]  de
[20:00.77]  pol
[20:01.03] vo
[20:01.20]  bl
[20:01.37] anco
[20:01.72]  arriba
[20:02.25]  del
[20:02.50]  banco
[20:03.00] .
[20:03.00]  Un
[20:03.38]  pul
[20:03.59] ver
[20:03.61] iz
[20:03.77] ador
[20:04.06]  de
[20:04.21]  jard
[20:04.51] ín
[20:04.74] .
[20:05.00]  Cin
[20:05.27] co
[20:05.91]  minutos
[20:06.08]  por
[20:06.35]  mes
[20:06.62]  de
[20:06.83]  cam
[20:07.07] in
[20:07.25] ata
[20:07.52]  con
[20:07.78]  la
[20:07.97]  l
[20:08.06] inter
[20:08.51] na
[20:08.69] .
[20:09.00]  Eso
[20:09.41]  es
[20:09.59]  todo
[20:09.74] .
[20:10.04]  Tu
[20:10.22]  casa
[20:10.88]  va
[20:10.93]  a
[20:10.99]  dur
[20:11.33] ar
[20:11.54]  más
[20:11.98]  que
[20:12.32]  vos
[20:12.64] .
[20:13.00]  Vas
[20:13.01]  a
[20:13.23]  poder
[20:13.76]  dormir
[20:14.01]  tranqu
[20:14.42] ilo
[20:14.62]  a
[20:14.68]  las
[20:14.88]  tres
[20:15.15]  de
[20:15.28]  la
[20:15.41]  mañana
[20:15.89]  cuando
[20:16.30]  escuch
[20:16.71] es
[20:16.84]  la
[20:16.97]  mad
[20:17.17] era
[20:17.37]  mo
[20:17.50] verse
[20:18.00] .
[20:18.00]  Porque
[20:18.48]  vas
[20:18.80]  a
[20:18.95]  saber
[20:19.20]  que
[20:19.47]  se
[20:19.62]  mue
[20:19.84] ve
[20:20.00] ,
[20:20.16]  porque
[20:20.70]  las
[20:20.89]  cas
[20:21.12] as
[20:21.28]  se
[20:21.44]  mue
[20:21.68] ven
[20:22.00] .
[20:22.00]  No
[20:22.13]  porque
[20:22.60]  algo
[20:22.84]  se
[20:22.98]  la
[20:23.12]  está
[20:23.47]  com
[20:23.68] iendo
[20:24.03]  por
[20:24.24]  ad
[20:24.38] ent
[20:24.61] ro
[20:24.73] .
[20:25.00]  Cont
[20:25.23] ame
[20:25.51]  en
[20:25.62]  los
[20:25.68]  comentarios
[20:26.32]  donde
[20:26.61]  viv
[20:26.78] ís
[20:27.00] ,
[20:27.14]  si
[20:27.29]  ten
[20:27.51] és
[20:28.00]  problemas
[20:28.40]  de
[20:28.55]  term
[20:28.85] itas
[20:29.14]  en
[20:29.29]  tu
[20:29.44]  zona
[20:29.74] .
[20:30.00]  Si
[20:30.18]  ya
[20:30.36]  las
[20:30.73]  v
[20:30.94] iste
[20:31.10]  alguna
[20:31.66]  vez
[20:31.94]  en
[20:32.12]  tu
[20:32.30]  casa
[20:32.67]  o
[20:32.76]  en
[20:32.94]  la
[20:33.12]  de
[20:33.56]  algún
[20:33.86]  familiar
[20:34.61] .
[20:35.00]  Yo
[20:35.16]  le
[20:35.40] o
[20:35.54]  todo
[20:35.73] .
[20:36.00]  Cont
[20:36.28] ame
[20:36.97]  también
[20:37.05]  si
[20:37.19]  consegu
[20:37.68] ís
[20:37.89]  el
[20:38.03]  bor
[20:38.24] ax
[20:38.38]  fácil
[20:38.80]  donde
[20:39.15]  vos
[20:39.36]  estás
[20:39.78] .
[20:40.00]  Porque
[20:40.36]  sé
[20:40.97]  que
[20:41.01]  en
[20:41.18]  algunas
[20:41.77]  provin
[20:42.28] cias
[20:42.63]  se
[20:42.78]  compl
[20:43.20] ica
[20:43.45]  un
[20:43.62]  poco
[20:44.00] .
[20:44.00]  Y
[20:44.24]  los
[20:44.37]  que
[20:44.42]  se
[20:44.54] pan
[20:44.72]  de
[20:44.84]  buenos
[20:45.21]  lugares
[20:45.64]  pueden
[20:46.10]  compartir
[20:46.57]  el
[20:46.69]  dato
[20:47.00]  para
[20:47.28]  que
[20:47.49]  ayud
[20:47.77] emos
[20:48.05]  a
[20:48.12]  los
[20:48.33]  demás
[20:48.74] .
[20:49.00]  La
[20:49.15]  próxima
[20:49.75]  les
[20:49.97]  voy
[20:50.19]  a
[20:50.26]  mostrar
[20:50.84]  lo
[20:50.93]  que
[20:51.15]  mi
[20:51.30]  vie
[20:51.52] jo
[20:51.67]  arm
[20:51.89] aba
[20:52.11]  en
[20:52.26]  el
[20:52.41]  gal
[20:52.63] p
[20:52.70] ón
[20:53.00]  cuando
[20:53.71]  lleg
[20:53.86] aba
[20:54.12]  el
[20:54.29]  fr
[20:54.46] ío
[20:54.72] .
[20:55.00]  Una
[20:55.62]  est
[20:55.63] uf
[20:55.82] a
[20:55.92]  de
[20:56.13]  bar
[20:56.44] ro
[20:56.64]  que
[20:56.95]  se
[20:57.16]  constru
[20:57.89] ye
[20:58.09]  en
[20:58.30]  un
[20:58.51]  día
[20:59.00] .
[20:59.00]  Con
[20:59.24]  tierra
[20:59.71]  del
[21:00.02]  propio
[21:00.44]  ter
[21:00.66] reno
[21:01.00] .
[21:01.00]  Que
[21:01.51]  cal
[21:01.62] ient
[21:02.03] a
[21:02.15]  toda
[21:02.54]  una
[21:02.85]  habit
[21:03.40] ación
[21:04.00]  con
[21:04.23]  un
[21:04.38]  pu
[21:04.53] ñ
[21:04.68] ado
[21:04.91]  de
[21:05.06]  ram
[21:05.29] itas
[21:05.59]  fin
[21:05.82] as
[21:06.00]  que
[21:06.47]  junt
[21:06.61] an
[21:06.76]  los
[21:07.01]  chicos
[21:07.52]  en
[21:07.69]  cinco
[21:08.11]  minutos
[21:08.68] .
[21:09.00]  Sin
[21:09.64]  gas
[21:10.00] ,
[21:10.14]  sin
[21:10.20]  gar
[21:10.73] raf
[21:10.77] a
[21:10.84] ,
[21:11.00]  sin
[21:11.39]  le
[21:11.61] ña
[21:12.19]  grues
[21:12.61] a
[21:12.73] ,
[21:13.00]  sin
[21:13.88]  electric
[21:14.83] idad
[21:16.00] .
[21:16.00]  Una
[21:16.21]  de
[21:16.35]  las
[21:16.56]  in
[21:16.70] ven
[21:16.91] ciones
[21:17.33]  más
[21:17.61]  vie
[21:17.82] jas
[21:18.03]  de
[21:18.17]  la
[21:18.31]  human
[21:18.66] idad
[21:19.00]  y
[21:19.24]  una
[21:19.33]  de
[21:19.49]  las
[21:19.74]  más
[21:20.07]  efic
[21:20.40] ientes
[21:20.89]  que
[21:21.14]  exist
[21:21.55] en
[21:21.71] .
[21:22.00]  L
[21:22.06] le
[21:22.37] va
[21:22.78]  nombre
[21:22.83]  de
[21:22.98]  coh
[21:23.21] ete
[21:23.47]  por
[21:23.67]  algo
[21:24.00] .
[21:24.00]  Y
[21:24.09]  cuando
[21:24.73]  la
[21:24.84]  ve
[21:24.99] as
[21:25.17]  funcion
[21:25.80] ar
[21:25.98]  vas
[21:26.25]  a
[21:26.35]  entender
[21:27.06]  por
[21:27.33]  qué
[21:27.39] .
[21:28.00]  Hasta
[21:28.41]  entonces
[21:28.92] ,
[21:29.39]  cu
[21:29.47] í
[21:29.55] date
[21:29.88] ,
[21:30.20]  cu
[21:30.23] ida
[21:30.44]  la
[21:30.62]  casa
[21:31.00] .
[21:31.00]  Y
[21:31.42]  acord
[21:31.48] ate
[21:31.66]  que
[21:31.84]  los
[21:32.05]  que
[21:32.26]  vin
[21:32.47] ieron
[21:32.82]  antes
[21:33.18]  que
[21:33.39]  nosotros
[21:33.94]  no
[21:34.11]  eran
[21:34.36]  t
[21:34.43] ont
[21:34.64] os
[21:34.78] .
[21:35.00]  Só
[21:35.21] lo
[21:35.52]  sab
[21:35.56] ían
[21:35.84]  cosas
[21:36.19]  que
[21:36.40]  nosotros
[21:36.96]  estamos
[21:37.45]  empez
[21:37.80] ando
[21:38.08]  a
[21:38.15]  record
[21:38.57] ar
[21:38.71] .
