[00:00.07] Hay
[18:51.62]  eso
[18:52.14] ,
[18:52.21]  porque
[18:53.14]  durante
[18:53.57]  un
[18:53.78]  par
[18:54.10]  de
[18:54.30]  déc
[18:54.72] adas
[18:55.13]  el
[18:55.34]  gas
[18:55.65]  fue
[18:55.96]  bar
[18:56.26] ato
[18:56.58]  y
[18:56.83]  nadie
[18:57.20]  necesit
[18:57.93] ó
[18:58.13]  saber
[18:59.10] .
[18:59.10]  Pero
[18:59.47]  el
[18:59.65]  gas
[18:59.93]  ya
[19:00.11]  no
[19:00.29]  es
[19:00.46]  bar
[19:00.75] ato
[19:01.03]  y
[19:01.40]  nadie
[19:01.59]  va
[19:01.77]  a
[19:01.86]  venir
[19:02.33]  a
[19:02.42]  record
[19:02.98] ár
[19:03.26] nos
[19:03.72] lo
[19:04.10] .
[19:04.10]  Tenemos
[19:04.64]  que
[19:04.87]  record
[19:05.33] arlo
[19:05.63]  nosotros
[19:06.39] ,
[19:06.43]  los
[19:06.62]  que
[19:06.85]  estamos
[19:07.39]  viendo
[19:07.86]  este
[19:08.14]  video
[19:08.74] ,
[19:08.74]  los
[19:08.94]  que
[19:09.15]  tenemos
[19:09.61]  un
[19:09.74]  ter
[19:09.94] reno
[19:10.20]  con
[19:10.40]  tierra
[19:10.80]  suficiente
[19:11.47]  para
[19:11.74]  sacar
[19:12.07]  dos
[19:12.27]  bal
[19:12.47] des
[19:12.71]  y
[19:12.73]  empezar
[19:13.20]  a
[19:13.26]  prob
[19:13.53] ar
[19:13.94] .
[19:13.97]  Cont
[19:14.24] ame
[19:14.46]  en
[19:14.61]  los
[19:14.83]  comentarios
[19:15.66]  de
[19:15.81]  qué
[19:16.11]  zona
[19:16.41]  del
[19:16.63]  país
[19:17.00]  sos
[19:17.37] ,
[19:17.60]  qué
[19:17.67]  tipo
[19:17.97]  de
[19:18.12]  tierra
[19:18.57]  ten
[19:18.79] és
[19:19.01]  en
[19:19.16]  tu
[19:19.31]  ter
[19:19.49] reno
[19:20.14] .
[19:20.14]  Si
[19:20.38]  es
[19:20.62]  muy
[19:20.99]  ar
[19:21.23] cill
[19:22.04] osa
[19:22.09] ,
[19:22.33]  muy
[19:22.70]  aren
[19:23.56] osa
[19:23.61] ,
[19:23.80]  muy
[19:24.18]  os
[19:24.41] c
[19:24.53] ura
[19:25.00] ,
[19:25.14]  muy
[19:25.51]  cl
[19:25.75] ara
[19:26.46] ,
[19:26.49]  los
[19:26.67]  que
[19:26.88]  están
[19:27.31]  en
[19:27.45]  zona
[19:27.74]  pam
[19:27.95] pe
[19:28.09] ana
[19:28.30]  general
[19:28.80] mente
[19:29.16]  tienen
[19:29.59]  tierra
[19:30.03]  buena
[19:30.38]  para
[19:30.68]  esto
[19:31.25] .
[19:31.26]  Los
[19:31.56]  que
[19:31.82]  están
[19:32.39]  en
[19:32.57]  C
[19:32.86] uy
[19:32.95] o
[19:33.08] ,
[19:33.14]  en
[19:33.33]  zona
[19:33.71]  de
[19:33.90]  pied
[19:34.47] ra
[19:34.66] ,
[19:34.74]  tienen
[19:35.24]  que
[19:35.51]  conseguir
[19:36.59]  arc
[19:36.65] illa
[19:37.03] .
[19:37.79]  Apart
[19:37.83] e
[19:37.88] ,
[19:38.07]  los
[19:38.38]  que
[19:38.63]  están
[19:39.20]  en
[19:39.58]  el
[19:39.70]  norte
[19:40.06] ,
[19:40.24]  en
[19:40.44]  zona
[19:40.82]  de
[19:41.01]  tierra
[19:41.69]  color
[19:42.06] ada
[19:42.34] ,
[19:42.53]  tienen
[19:43.10]  ex
[19:43.29] ces
[19:43.66] o
[19:43.85]  de
[19:43.94]  arc
[19:44.13] illa
[19:44.51]  y
[19:44.67]  neces
[19:45.08] itan
[19:45.45]  más
[19:45.80]  arena
[19:46.82] .
[19:46.82]  Cada
[19:47.18]  zona
[19:47.53]  del
[19:47.81]  país
[19:48.47]  tiene
[19:48.71]  su
[19:48.89]  rec
[19:49.19] eta
[19:49.42]  propia
[19:49.96]  y
[19:50.24]  entre
[19:50.50]  todos
[19:50.95]  los
[19:51.22]  que
[19:51.49]  coment
[19:52.03] an
[19:52.20]  abajo
[19:52.65]  arm
[19:52.92] amos
[19:53.27]  un
[19:53.45]  mapa
[19:53.85]  de
[19:53.99]  lo
[19:54.17]  que
[19:54.44]  funciona
[19:55.15]  en
[19:55.33]  cada
[19:55.69]  lugar
[19:56.46] .
[19:56.47]  Me
[19:56.62] jor
[19:56.89]  que
[19:57.09]  cualquier
[19:57.80]  manual
[19:58.26]  escrito
[19:58.95] .
[19:59.05]  Yo
[19:59.20]  le
[19:59.37] o
[19:59.54]  todos
[19:59.84]  los
[20:00.08]  comentarios
[20:01.03]  y
[20:01.09]  respond
[20:01.58] o
[20:01.65]  lo
[20:01.81]  que
[20:02.09]  puedo
[20:02.78] .
[20:02.78]  La
[20:02.94]  próxima
[20:03.61]  les
[20:03.88]  voy
[20:04.11]  a
[20:04.19]  mostrar
[20:04.79]  algo
[20:05.16]  que
[20:05.36]  arm
[20:05.61] aba
[20:05.86]  mi
[20:06.03]  vie
[20:06.27] jo
[20:06.43]  en
[20:06.59]  el
[20:06.74]  ver
[20:07.34] ano
[20:07.34] .
[20:07.34]  Para
[20:07.67]  los
[20:07.92]  días
[20:08.34]  de
[20:08.50]  calor
[20:08.92]  pes
[20:09.17] ado
[20:09.42]  del
[20:09.67]  en
[20:09.85] ero
[20:10.07]  pam
[20:10.30] pe
[20:10.74] ano
[20:10.98] ,
[20:11.02]  cuando
[20:11.48]  no
[20:11.64]  había
[20:12.14]  aire
[20:12.47]  ac
[20:12.63] ond
[20:12.88] icion
[20:13.54] ado
[20:13.74] ,
[20:13.76]  no
[20:13.90]  había
[20:14.40]  ventil
[20:14.90] ador
[20:15.23]  el
[20:15.39] é
[20:15.53] ct
[20:16.04] rico
[20:16.26] ,
[20:16.26]  no
[20:16.49]  había
[20:17.08]  nada
[20:18.02] .
[20:18.02]  Una
[20:18.24]  ca
[20:18.39] ja
[20:18.54]  de
[20:18.69]  mad
[20:18.91] era
[20:19.13]  con
[20:19.35]  dos
[20:19.57]  val
[20:19.79] des
[20:20.01]  de
[20:20.16]  bar
[20:20.38] ro
[20:20.53]  ad
[20:20.68] ent
[20:20.90] ro
[20:21.05]  y
[20:21.21]  un
[20:21.27]  tra
[20:21.53] po
[20:21.64]  mo
[20:21.79] j
[20:21.86] ado
[20:22.08]  al
[20:22.23]  frente
[20:22.68] ,
[20:23.05]  que
[20:23.27]  enf
[20:23.28] ri
[20:23.42] aba
[20:23.64]  el
[20:23.79]  gal
[20:24.01] p
[20:24.08] ón
[20:24.30]  15
[20:24.75]  grad
[20:25.05] os
[20:25.20]  respecto
[20:25.80]  de
[20:25.95]  la
[20:26.10]  temperatura
[20:26.92]  de
[20:27.07]  af
[20:27.30] u
[20:27.70] era
[20:27.73] ,
[20:27.90]  sin
[20:28.21]  ench
[20:28.61] uf
[20:28.80] ar
[20:28.99]  nada
[20:29.62] ,
[20:29.63]  sin
[20:29.99]  gast
[20:30.49] ar
[20:30.73]  nada
[20:31.50] ,
[20:31.54]  pur
[20:31.91] a
[20:32.04]  física
[20:33.02] .
[20:33.02]  La
[20:33.14]  misma
[20:33.46]  que
[20:33.65]  us
[20:33.77] aban
[20:34.02]  los
[20:34.23]  pers
[20:34.46] as
[20:34.65]  hace
[20:34.83]  2000
[20:35.60]  años
[20:35.92]  para
[20:36.17]  enf
[20:36.36] ri
[20:36.48] ar
[20:36.60]  pal
[20:36.79] ac
[20:36.91] ios
[20:37.10]  en
[20:37.24]  el
[20:37.33]  des
[20:37.85] ierto
[20:38.09] ,
[20:38.10]  adapt
[20:38.71] ada
[20:39.21]  a
[20:39.27]  una
[20:39.58]  ca
[20:39.83] ja
[20:40.08]  que
[20:40.59]  cual
[20:40.95] quiera
[20:41.82]  arma
[20:42.19]  en
[20:42.75]  una
[20:42.82]  tarde
[20:43.44]  con
[20:43.83]  tab
[20:44.18] las
[20:44.55]  vie
[20:45.29] jas
[20:45.78] .
[20:45.81]  Hasta
[20:46.39]  entonces
[20:47.36] ,
[20:47.60]  cu
[20:47.85] í
[20:48.56] date
[20:48.57] ,
[20:48.80]  cu
[20:49.04] ida
[20:49.40]  la
[20:49.62]  casa
[20:50.21]  y
[20:50.26]  acord
[20:50.69] ate
[20:50.98]  que
[20:51.21]  los
[20:51.47]  que
[20:51.73]  vin
[20:51.99] ieron
[20:52.42]  antes
[20:52.85]  que
[20:53.11]  nosotros
[20:53.80]  no
[20:53.97]  eran
[20:54.36]  t
[20:54.39] ont
[20:54.82] os
[20:55.06] ,
[20:55.13]  solo
[20:55.36]  sab
[20:55.59] ían
[20:55.89]  cosas
[20:56.27]  que
[20:56.53]  nosotros
[20:57.11]  estamos
[20:57.64]  empez
[20:58.02] ando
[20:58.32]  a
[20:58.40]  record
[20:58.85] ar
[20:59.06] .
